Date,SMALL LoBM,ME1 BM2,SMALL HiBM,BIG LoBM,ME2 BM2,BIG HiBM
19800915,59.39,54.58,35.75,1360.08,1294.71,1022.14
19800916,59.64,54.47,35.78,1364.45,1295.45,1020.78
19800917,60.42,54.92,35.95,1380.79,1306.11,1025.32
19800918,61.54,55.49,36.22,1407.86,1325.68,1035.14
19800919,61.29,55.58,36.16,1404.48,1320.7,1032
19800922,62.03,56,36.33,1415.11,1325.68,1038.3
19800923,62.23,55.99,36.33,1431.91,1336.45,1038.48
19800924,61.33,55.58,35.99,1418.74,1334.5,1029.57
19800925,61.42,55.5,35.91,1426.59,1350.71,1029.57
19800926,60.83,55.16,35.7,1407.92,1333.94,1019.12
19800929,59.31,54.2,35.18,1377.88,1309.86,1003.29
19800930,57.15,52.83,34.39,1344.45,1278.03,986.22
19801001,58.95,53.58,34.79,1377.38,1300.88,1002.63
19801002,59.94,53.74,34.93,1400.22,1328.57,999.58
19801003,60.55,54.02,35.04,1411.28,1340.47,1002.84
19801006,61.75,54.59,35.48,1430.61,1353.05,1012.54
19801007,63.15,55.25,35.81,1457.85,1377.2,1026.04
19801008,62.99,55.2,35.72,1449.21,1371.78,1020.9
19801009,63.69,55.41,35.89,1459.21,1377.83,1022.2
19801010,63.75,55.55,35.93,1452.62,1372.13,1018.94
19801013,63.61,55.53,36.03,1442.78,1368.26,1014.13
19801014,64.06,55.83,36.25,1461.39,1387.93,1021.03
19801015,64.16,55.94,36.35,1461.06,1389.7,1018.08
19801016,64.59,56.16,36.51,1478.94,1412.02,1022.13
19801017,63.88,55.84,36.32,1457.51,1394.56,1016.28
19801020,63.53,55.6,36.23,1450.21,1388.13,1009.43
19801021,63.63,55.72,36.34,1456.99,1402.45,1014.2
19801022,63.4,55.59,36.19,1446.83,1393.48,1009.51
19801023,63.97,55.86,36.38,1449.17,1393.95,1012.1
19801024,63.05,55.29,36.07,1418.35,1367.53,1001.97
19801027,63.36,55.41,36.16,1420.17,1371.31,1008.9
19801028,62.61,54.95,35.92,1399.12,1350.08,995.66
19801029,62.62,54.78,35.82,1402.29,1351,988.68
19801030,62.8,54.84,35.82,1403.73,1346.62,992.56
19801031,62.08,54.47,35.57,1382.84,1327.99,983.44
19801103,62.5,54.65,35.63,1396.8,1337.66,988.24
19801105,63.05,54.87,35.73,1414.82,1356.78,993.44
19801106,64.26,55.47,35.98,1444.73,1381.6,998.81
19801107,63.16,54.79,35.52,1417.98,1357.19,982.91
19801110,62.96,54.51,35.39,1420.57,1361.36,983.35
19801111,63.15,54.5,35.38,1430.36,1367.64,982.15
19801112,64.08,54.99,35.6,1445.73,1387.86,996.18
19801113,65.38,55.76,35.92,1486.81,1423.94,1013.33
19801114,66.56,56.14,36.24,1511.88,1447.84,1021.88
19801117,67.14,56.34,36.38,1520.78,1455.56,1022.57
19801118,67.15,56.21,36.37,1530.31,1464.78,1020.04
19801119,67.98,56.55,36.51,1561.95,1487.05,1026.59
19801120,68.35,56.61,36.47,1561.19,1474.14,1020.31
19801121,69.09,56.89,36.59,1578.18,1487.19,1026.26
19801124,68.84,56.75,36.4,1561.74,1476.82,1013.33
19801125,68.15,56.38,35.89,1547.44,1468.46,1016.18
19801126,68.94,56.75,36.09,1555.63,1483.3,1023.5
19801128,69.7,56.82,36.15,1558.83,1501.85,1019.46
19801201,70.7,56.95,36.39,1550.37,1508.72,1027.23
19801202,69.47,56.37,35.94,1517.62,1467.71,1006.7
19801203,69,56.13,35.77,1514.29,1461.7,1007.88
19801204,69.47,56.28,35.91,1516.97,1455.38,1006.61
19801205,69.78,56.56,36,1519.73,1446.32,1005.4
19801208,68.48,56.07,35.65,1487.3,1418.32,992.55
19801209,65.41,54.53,34.84,1444.04,1385.47,975.03
19801210,64.91,54.1,34.63,1439.52,1387.98,974.14
19801211,63.91,53.68,34.26,1410.4,1368.64,966.38
19801212,61.98,52.42,33.62,1399.36,1357.82,957.04
19801215,63.2,52.95,33.91,1424.49,1375.27,963.46
19801216,63.48,53.1,33.92,1427.47,1378.11,959.89
19801217,63.67,53.04,33.91,1441.64,1391.98,964
19801218,64.71,53.29,34.07,1461.47,1418.85,981.85
19801219,65.15,53.79,34.48,1462.52,1419.53,1003.45
19801222,65.71,54.22,34.85,1468.14,1425.8,1017.3
19801223,66.41,54.79,35.23,1492.49,1439.99,1033.77
19801224,66.13,55,35.38,1491.22,1433.41,1020.23
19801226,66.24,55.2,35.61,1497.57,1439.17,1023.24
19801229,66.58,55.44,35.75,1507.06,1445.82,1025.64
19801230,65.92,55.16,35.49,1496.14,1427.75,1010.62
19801231,66.09,55.25,35.52,1503.18,1428.58,1010.03
19810102,68.42,56.27,36.38,1522.08,1443.02,1042.62
19810105,69.12,56.76,36.8,1528.86,1450.71,1058.22
19810106,69.35,57.34,37.27,1542.68,1463.66,1075.84
19810107,69.16,57.67,37.56,1543.23,1462.8,1083.05
19810108,65.66,56,36.61,1502.04,1428.91,1065.99
19810109,64.99,55.72,36.47,1479.19,1406.94,1056.83
19810112,65.76,56.17,36.72,1482.33,1414.15,1056.48
19810113,65.9,56.48,36.94,1481.25,1413.67,1060.67
19810114,65.66,56.44,36.94,1475.75,1412.89,1055.24
19810115,66.08,56.71,37.04,1482.2,1414.75,1056.73
19810116,66.63,56.84,37.17,1488.21,1428.14,1056.5
19810119,67.09,57.11,37.29,1498.36,1435.49,1063.25
19810120,67.17,57.13,37.35,1494.07,1429.19,1064.74
19810121,65.97,56.59,37,1466.04,1397.88,1048.15
19810122,65.84,56.37,36.99,1459.09,1393.16,1049.49
19810123,65.38,56.19,36.91,1449.57,1379.08,1040.08
19810126,65.47,56.34,36.92,1450.64,1376.96,1039.43
19810127,65.01,56.03,36.83,1446.73,1366.95,1038.35
19810128,65.57,56.22,37.03,1463.7,1381.2,1045.98
19810129,65.64,56.26,37.02,1454.97,1372.51,1046.83
19810130,65.79,56.42,37.17,1450.63,1370.87,1051.16
19810202,66.06,56.5,37.23,1438.1,1366.03,1058.14
19810203,63.65,55.46,36.75,1401.05,1337.06,1042.42
19810204,63.78,55.58,36.78,1420.38,1353.81,1048.61
19810205,64.16,55.92,37,1424.19,1355.76,1047.16
19810206,65.07,56.41,37.4,1436.91,1368.17,1056.86
19810209,65.83,56.81,37.68,1448.47,1379.53,1061.23
19810210,65.42,56.69,37.68,1434.12,1361.48,1054.62
19810211,65.02,56.74,37.66,1433.3,1359.02,1054.38
19810212,64.6,56.7,37.68,1421.7,1351.65,1048.91
19810213,63.91,56.55,37.57,1410.73,1346.08,1043.87
19810217,63.68,56.46,37.47,1406.99,1342.67,1038.3
19810218,63.69,56.49,37.44,1414.6,1350.51,1043.59
19810219,63.83,56.65,37.44,1427.51,1354.97,1044.41
19810220,62.9,56.2,37.17,1406.4,1332.81,1032.97
19810223,62.76,56.13,37.11,1401.81,1330.38,1039.41
19810224,62.91,56.18,37.25,1413.22,1336.44,1037.72
19810225,63.27,56.4,37.37,1419.39,1333.12,1040.43
19810226,63.36,56.46,37.41,1433.95,1344.81,1046.25
19810227,64.33,57.03,37.83,1456.55,1359.45,1053.07
19810302,65.52,57.66,38.2,1470.94,1373.74,1064.04
19810303,66.13,57.91,38.45,1479.24,1386.65,1064.17
19810304,65.87,57.83,38.22,1459.18,1375.56,1057.32
19810305,65.96,58.01,38.3,1458.76,1379.52,1061.95
19810306,66.02,58.06,38.38,1451.5,1368.75,1058.68
19810309,66.28,58.22,38.55,1451.02,1364.05,1060.94
19810310,66.68,58.45,38.61,1465.36,1375.34,1065.33
19810311,66.17,58.47,38.5,1456.06,1371.64,1065.46
19810312,65.83,58.58,38.43,1450.06,1368.52,1064.71
19810313,66.95,59.22,38.84,1486.32,1403.32,1083.55
19810316,67.3,59.43,39.04,1484.6,1402,1092.25
19810317,67.92,59.79,39.41,1502.81,1415.87,1103.54
19810318,67.63,59.85,39.5,1491.5,1410.57,1103.92
19810319,67.87,60.17,39.75,1495.08,1411.37,1109.75
19810320,67.99,60,40.03,1486.75,1398.72,1110.28
19810323,68.76,60.48,40.41,1496.82,1407.52,1113.57
19810324,69.36,60.84,40.51,1517.01,1428.12,1113.01
19810325,69.31,60.77,40.35,1506.73,1422.53,1102.42
19810326,70.33,61.31,40.69,1534.02,1444.43,1119.03
19810327,70.32,61.25,40.69,1528.87,1432.89,1116.45
19810330,69.99,61.02,40.56,1513.97,1415.6,1105.81
19810331,69.94,61.05,40.49,1511.14,1408.94,1102.97
19810401,71.39,61.33,40.96,1530.99,1417.37,1111.09
19810402,71.99,61.76,41.22,1535.67,1427.06,1115.56
19810403,72.08,62.07,41.33,1533.3,1424.82,1116.76
19810406,72.06,62.24,41.38,1522.29,1418.51,1112.67
19810407,71.38,61.76,41.12,1506.51,1400.97,1099.76
19810408,71.68,61.96,41.31,1504.32,1400.14,1103.5
19810409,72.01,62.27,41.49,1510.64,1402.42,1112.47
19810410,72.45,62.67,41.85,1519.36,1399.15,1124.38
19810413,72.43,63.11,41.99,1526.63,1394.11,1123.84
19810414,71.91,62.92,41.79,1512.21,1374.76,1117.93
19810415,71.48,62.83,41.7,1498.07,1371,1119.69
19810416,72.41,63.35,42.09,1516.73,1385.85,1128.74
19810420,73.22,63.72,42.36,1525.97,1390.01,1130.75
19810421,73.6,63.96,42.67,1539.48,1395.12,1132.23
19810422,73.26,63.88,42.51,1523.59,1378.13,1128.14
19810423,73.41,63.97,42.64,1519.72,1378.02,1132.26
19810424,73.63,64.38,42.84,1519.95,1377.61,1128.99
19810427,74.2,64.74,43.02,1530.77,1392.69,1135.42
19810428,74.26,64.65,43.09,1534.68,1397.12,1137.74
19810429,73.22,64.02,42.72,1515.59,1388.63,1131.74
19810430,72.61,63.48,42.44,1499.58,1377.64,1121.53
19810501,73.35,63.53,42.37,1502.62,1388.52,1125.99
19810504,73.12,63.49,42.29,1502.86,1390.94,1118.84
19810505,71.51,62.5,41.64,1480.34,1368.18,1103.56
19810506,71.04,62.05,41.27,1476.79,1364.98,1094.85
19810507,71.63,62.13,41.33,1482.44,1377.19,1096.01
19810508,72.4,62.31,41.44,1491.27,1387.52,1104.7
19810511,72.86,62.5,41.62,1490.02,1387.59,1108.34
19810512,71.91,61.93,41.26,1465.91,1361.94,1101.12
19810513,72.19,62.07,41.31,1476.51,1370.63,1115.43
19810514,72.55,62.4,41.46,1475.82,1368.22,1113.69
19810515,73.24,62.71,41.68,1480.91,1376.28,1125.47
19810518,73.61,63.12,41.94,1492.72,1384.16,1137.24
19810519,73.82,63.27,41.93,1496.84,1387.32,1135.14
19810520,73.6,63.06,41.89,1493.6,1383.75,1129.94
19810521,74.14,63.41,41.98,1496.77,1381.63,1129.06
19810522,74.48,63.61,42.03,1493.52,1377.68,1132.9
19810526,74.98,63.69,42.13,1492.54,1375.23,1126.75
19810527,75.54,63.95,42.25,1508.63,1388.87,1135.76
19810528,76.55,64.35,42.55,1520.21,1394.96,1144.79
19810529,76.78,64.72,42.87,1516.13,1389.57,1146.36
19810601,77.16,65.03,42.82,1508.65,1379.39,1147.29
19810602,76.84,65.47,43.05,1505.39,1378.9,1140.84
19810603,75.42,64.97,42.72,1482.35,1359.39,1130.67
19810604,75.14,64.99,42.73,1481.65,1362.61,1128.37
19810605,75.41,65.27,42.76,1481.96,1368.77,1125.84
19810608,75.76,65.43,42.9,1495.91,1387.68,1131.82
19810609,75.48,65.48,43.05,1494.06,1388.72,1135.82
19810610,75.03,65.23,42.95,1486.75,1387.39,1133.8
19810611,75.08,65.46,43.05,1488.08,1393.55,1141.11
19810612,75.92,66.14,43.52,1502.44,1409.84,1153.94
19810615,76.03,66.53,43.4,1503.09,1406.14,1159.77
19810616,75.93,66.83,43.66,1498.3,1409.69,1173.39
19810617,74.57,66.36,43.56,1474.7,1396.89,1169.45
19810618,74.65,66.47,43.56,1485.52,1414.79,1172.62
19810619,73.78,66.05,43.32,1466.65,1397.64,1156.49
19810622,74.15,66.17,43.34,1473.72,1406.6,1157.89
19810623,73.82,66.08,43.32,1471.77,1403.09,1158.59
19810624,74.16,66.3,43.48,1488.06,1420.62,1168.35
19810625,73.85,66.38,43.49,1479.41,1412.82,1159.96
19810626,73.88,66.47,43.5,1480.89,1417.34,1159.44
19810629,74.17,66.42,43.45,1479.11,1413.43,1154.98
19810630,73.5,65.84,43.27,1469.04,1408.6,1149.55
19810701,59.39,62.41,42.27,1462.99,1363.55,1166.38
19810702,58.87,62.05,42.04,1448.7,1352.05,1151.42
19810706,58.18,61.5,41.81,1434.19,1339.24,1144.88
19810707,56.82,60.76,41.47,1418.45,1331.14,1133.42
19810708,56.52,60.66,41.38,1429.03,1336.72,1136.04
19810709,56.48,60.65,41.39,1430.55,1341.05,1135.38
19810710,57.09,60.86,41.45,1443.63,1349.01,1141.23
19810713,57.42,61.05,41.57,1446.25,1348.31,1144.13
19810714,57.43,61.08,41.62,1446.04,1352.4,1148.59
19810715,57.04,60.83,41.45,1449.99,1351.26,1141.02
19810716,57.42,61.13,41.61,1457.17,1355.99,1144.39
19810717,57.71,61.26,41.68,1461.64,1356.02,1145.46
19810720,57.96,61.47,41.84,1470.03,1358.34,1147.58
19810721,56.95,60.69,41.43,1448.28,1336.93,1128.99
19810722,56.33,60.16,41.08,1446.93,1328.71,1123.32
19810723,56.09,59.81,40.91,1431.01,1317.28,1117.21
19810724,56.1,59.63,40.84,1434.03,1322.86,1115.97
19810727,56.58,59.89,41.08,1446.91,1332.93,1129.37
19810728,56.98,60.13,41.24,1462.28,1346,1134.49
19810729,56.82,60.07,41.2,1453.97,1339.53,1131.46
19810730,56.85,60.12,41.26,1454.56,1336.44,1138.02
19810731,57.29,60.34,41.48,1466.83,1344.69,1141.45
19810803,57.94,60.77,41.46,1479.81,1357.95,1150.68
19810804,57.45,60.63,41.33,1477.22,1357.73,1141.67
19810805,57.38,60.68,41.27,1493.24,1356.92,1141.99
19810806,57.82,60.98,41.44,1511.13,1371.8,1153.83
19810807,58.09,61.17,41.49,1510.11,1370.74,1159.99
19810810,57.96,61.09,41.41,1500.94,1362.44,1158.49
19810811,57.79,60.93,41.34,1510.48,1364.87,1165.02
19810812,58.14,61.06,41.45,1524.64,1377.78,1177.17
19810813,58.15,61.17,41.54,1519.05,1374.31,1176.9
19810814,58.3,61.16,41.52,1524.28,1374.28,1175.96
19810817,58.17,61.06,41.49,1511.56,1366.83,1166.88
19810818,57.25,60.6,41.28,1494.73,1355.54,1154.84
19810819,56.34,60.01,40.98,1475.74,1343.79,1145.86
19810820,56.45,60.02,40.92,1483.34,1347.88,1146.6
19810821,56.72,60.13,40.98,1486.81,1350.52,1146.28
19810824,56.32,59.77,40.92,1465.56,1337.85,1143.05
19810825,54.11,58.5,40.21,1416.92,1298.61,1121.6
19810826,53.32,57.59,39.63,1413.24,1294.83,1108.41
19810827,53.3,57.56,39.58,1410.29,1293.77,1110.63
19810828,52.76,57.19,39.44,1390.92,1280.79,1105.7
19810831,53.04,57.14,39.5,1396.14,1285.92,1113.31
19810901,52.35,56.74,39.58,1382.63,1271.19,1115.66
19810902,52.11,56.57,39.44,1386.76,1274.81,1113.71
19810903,52.34,56.76,39.54,1391.16,1279.44,1115.03
19810904,51.22,56.07,39.15,1358.66,1257.85,1101.7
19810908,50.47,55.6,38.89,1344.29,1246.04,1089.53
19810909,48.8,54.44,38.16,1318.78,1223.49,1075.31
19810910,49.03,54.33,38.1,1323.64,1225.19,1080.79
19810911,50.24,54.9,38.53,1345.8,1243.41,1096.43
19810914,51.07,55.42,38.89,1360.01,1260.02,1109.74
19810915,51,55.28,38.84,1349.07,1248.97,1099.56
19810916,50.82,55.31,38.91,1338.42,1242.05,1095.9
19810917,50.04,54.88,38.69,1323.96,1233.03,1097.51
19810918,49.02,54.43,38.5,1303.62,1215.31,1090.69
19810921,48.36,53.93,38.27,1289.84,1206.57,1087.27
19810922,48.33,53.88,38.29,1300.28,1210.48,1100.5
19810923,48.06,53.82,38.23,1293.08,1201.4,1100.38
19810924,46.75,52.94,37.75,1276.89,1192.57,1090.34
19810925,46.82,52.87,37.73,1273.11,1184.12,1091.86
19810928,44.85,51.35,36.94,1241.72,1159,1079.98
19810929,45.27,51.33,36.84,1269.93,1182.55,1090.14
19810930,46.74,52.25,37.31,1280.6,1189.56,1092.76
19811001,47.28,53.05,37.72,1288.53,1189.01,1105.46
19811002,47.72,53.17,37.85,1301.97,1181.16,1106.7
19811005,48.89,54.02,38.29,1331.24,1204.17,1124.2
19811006,49.41,54.36,38.56,1335.14,1206.88,1125.26
19811007,49.75,54.33,38.47,1339.67,1204.41,1117.09
19811008,50.96,55.03,38.84,1365.91,1219.16,1135.84
19811009,51.79,55.66,39.12,1379.93,1228.33,1142.74
19811012,51.62,55.9,39.27,1366.23,1224.56,1143.02
19811013,51.56,56.07,39.38,1362.03,1222.86,1142.24
19811014,51.69,56.22,39.47,1361.59,1218.16,1139.51
19811015,50.8,55.7,39.25,1336.01,1200.05,1127.89
19811016,50.96,55.82,39.37,1347.68,1205.4,1133.66
19811019,50.89,55.8,39.46,1340.59,1202.97,1131.22
19811020,50.56,55.7,39.42,1338.99,1201.86,1129
19811021,50.95,56.06,39.57,1357.01,1213.9,1135.84
19811022,51.26,56.13,39.6,1358.37,1211.32,1131.9
19811023,51.12,55.92,39.57,1352.71,1207.02,1127.56
19811026,50.86,55.71,39.47,1342.98,1194.01,1119.69
19811027,50.54,55.47,39.19,1339.96,1187.03,1114.11
19811028,51.13,55.81,39.36,1356.69,1193.84,1123.58
19811029,51.32,56.01,39.48,1360.35,1199.06,1126.74
19811030,51.17,55.85,39.4,1355.78,1196.26,1122.03
19811102,52.17,56.47,39.87,1389.35,1216.27,1149.49
19811103,52.96,57.25,40.24,1429.68,1235.25,1157.98
19811104,53.22,57.75,40.41,1435.5,1242.65,1160.06
19811105,53.37,57.86,40.49,1434.98,1243.75,1162.07
19811106,53.25,57.82,40.52,1420.44,1234.28,1159.52
19811109,53.06,57.69,40.5,1409.2,1228.17,1157.2
19811110,52.9,57.68,40.59,1414.22,1230.48,1171.87
19811111,52.7,57.72,40.77,1404.08,1229.43,1169.04
19811112,52.6,57.77,40.88,1405.6,1230.99,1176.65
19811113,52.76,58.1,41.08,1403.72,1236.4,1184.97
19811116,52.32,57.95,41.05,1379.07,1224.9,1181.45
19811117,51.23,57.3,40.7,1357.05,1210.31,1174.48
19811118,51.17,57.32,40.71,1366.11,1218.03,1180.6
19811119,51.09,57.41,40.72,1357.17,1211.64,1179.59
19811120,51.01,57.43,40.67,1368.85,1218.13,1175.72
19811123,51.52,57.75,40.84,1388.08,1227.02,1182.87
19811124,51.4,57.75,40.82,1391.16,1227.27,1165.21
19811125,51.67,57.78,40.97,1410.01,1244.08,1178.49
19811127,51.94,58.01,41.2,1414.31,1250.52,1180.69
19811130,52.33,58.43,41.47,1428.22,1258.63,1184.09
19811201,52.74,58.69,41.27,1448.58,1284.11,1189.68
19811202,52.61,58.76,41.25,1442.13,1286.09,1183.7
19811203,52.38,58.59,41.1,1424.25,1273.72,1174.08
19811204,52.44,58.58,41.02,1430.74,1278.52,1178.93
19811207,52.71,58.91,41.09,1441.34,1287.17,1186.85
19811208,52.18,58.65,40.91,1428.6,1277.87,1178.74
19811209,51.7,58.36,40.68,1422.2,1270.31,1174.55
19811210,51.84,58.4,40.64,1431.64,1279.82,1173.1
19811211,52.05,58.54,40.75,1434.02,1280.87,1176.08
19811214,51.96,58.52,40.67,1426.43,1272.63,1168.45
19811215,51.04,57.76,40.28,1401.42,1252.51,1154.15
19811216,51.16,57.78,40.36,1401.88,1253.18,1155.33
19811217,51.19,57.78,40.29,1396.12,1248.65,1150.53
19811218,51.25,57.86,40.3,1406.95,1253.87,1148.68
19811221,51.73,58.08,40.42,1417.91,1261.46,1155.71
19811222,51.47,57.95,40.34,1409.37,1257.18,1153.63
19811223,51.28,57.87,40.3,1402.73,1251.98,1153.35
19811224,51.19,57.68,40.32,1395.12,1247.61,1149.4
19811228,51.35,57.8,40.35,1399.58,1248.73,1152.01
19811229,51.08,57.64,40.31,1396.54,1245.79,1151.04
19811230,50.71,57.42,40.18,1386.97,1240.7,1147.14
19811231,50.9,57.6,40.26,1394.19,1243.63,1151.85
19820104,52.06,58.53,40.84,1409.14,1246.27,1173.83
19820105,51.87,58.73,41.1,1410.44,1249.92,1184.54
19820106,50.82,58.05,40.89,1374.17,1224.78,1171.12
19820107,50.37,57.59,40.69,1358.24,1217.04,1169.59
19820108,50.4,57.54,40.7,1354.32,1213.1,1168.28
19820111,50.79,57.68,40.9,1359.69,1218.29,1177.45
19820112,49.46,56.64,40.46,1321.04,1190.91,1169.14
19820113,48.9,56.22,40.18,1315.24,1186.66,1161.42
19820114,48.18,55.81,39.95,1298.81,1170.89,1147.6
19820115,48.33,55.81,39.96,1310.32,1173.97,1151.66
19820118,48.82,56.13,40.1,1322.47,1181.08,1151.3
19820119,48.87,56.2,40.09,1339.04,1184.76,1154.31
19820120,48.51,56.1,40.06,1322.37,1173.02,1150.63
19820121,48.34,55.92,40,1311.14,1164.47,1151.53
19820122,48.41,55.92,40.06,1317.15,1167.7,1157.52
19820125,48.1,55.85,40.05,1309.48,1164.86,1157.74
19820126,47.26,55.32,39.74,1309.55,1160.53,1153.3
19820127,47.19,55.25,39.67,1307.02,1159.33,1152.39
19820128,47.2,55.18,39.71,1315.74,1162.99,1153.52
19820129,48.44,56.05,40.03,1361.24,1188.54,1173.23
19820201,49.17,56.66,40.35,1380.2,1202.14,1180.73
19820202,48.52,56.36,40.14,1349.77,1179.42,1162.39
19820203,48.66,56.53,40.21,1353.85,1182.88,1162.77
19820204,48.51,56.41,40.25,1336.04,1171.01,1155.29
19820205,48.25,56.3,40.32,1333.04,1168.91,1151.16
19820208,48.6,56.68,40.54,1343.83,1176.9,1159.49
19820209,47.22,55.84,40.18,1308.19,1153.73,1142.87
19820210,46.42,55.37,39.83,1292.87,1145.9,1138.51
19820211,46.61,55.45,39.89,1300.57,1156.14,1145.24
19820212,46.41,55.31,39.88,1298.47,1153.32,1147.75
19820216,46.56,55.36,39.89,1298.75,1151.07,1148.87
19820217,46.1,55.13,39.65,1296.7,1144.19,1144.45
19820218,46.32,54.86,39.63,1294.44,1142.44,1138.39
19820219,46.37,54.8,39.6,1297.97,1145.02,1133.47
19820222,46.08,54.58,39.49,1288.63,1141.27,1134.4
19820223,45.45,54.3,39.43,1261.57,1129.52,1125.99
19820224,44.88,53.93,39.37,1255.37,1130.16,1130.15
19820225,45.26,54.16,39.57,1276.25,1148.49,1145.28
19820226,45.61,54.44,39.7,1275.24,1149.1,1141.54
19820301,45.55,54.56,39.79,1271.55,1148.17,1142.76
19820302,45.63,54.74,39.91,1271.51,1153.89,1146.46
19820303,45.5,54.86,39.99,1259.56,1149.01,1154.86
19820304,44.41,54.02,39.84,1232.3,1134.21,1152.16
19820305,43.7,53.49,39.66,1212.45,1123.59,1152.02
19820308,42.91,53.12,39.54,1197.88,1119.83,1158.94
19820309,41.72,52.51,39.28,1169.4,1105.31,1155.77
19820310,41.52,52.12,39.12,1187.72,1115.36,1155.68
19820311,41.93,52.32,39.26,1194.64,1121.47,1158.76
19820312,41.78,52.33,39.22,1190.95,1122.53,1158.36
19820315,41.3,52,39.09,1171.17,1113.19,1152.5
19820316,41.32,51.86,38.98,1185.81,1118.79,1147.68
19820317,41.55,51.95,39.02,1184.39,1119.14,1144.7
19820318,41.6,51.91,39.02,1183.65,1116.04,1143.38
19820319,42.33,52.23,39.27,1200.54,1128.53,1150.21
19820322,42.76,52.51,39.47,1206.48,1127.84,1153.65
19820323,43.79,53.18,39.79,1238.56,1146.11,1165.91
19820324,43.99,53.44,39.97,1248.81,1153.25,1169.49
19820325,44.01,53.49,39.97,1241.96,1147.15,1166.96
19820326,44.46,53.75,40.15,1246,1150.54,1169.14
19820329,44.21,53.53,40.11,1233.82,1138.95,1160.43
19820330,44.31,53.58,40.15,1238.17,1139.57,1160.31
19820331,44.35,53.6,40.2,1238.85,1139.38,1160.93
19820401,44.27,53.7,40.31,1237.69,1137.99,1159.78
19820402,44.8,54.25,40.56,1262.08,1148.81,1165.65
19820405,45.38,54.53,40.67,1282.43,1160.03,1169.82
19820406,45.34,54.6,40.67,1279.43,1157.31,1162
19820407,45.52,54.79,40.79,1288.13,1162.77,1168.56
19820408,45.82,54.91,40.94,1290,1165.78,1168.45
19820412,46.08,55.25,41.07,1299.36,1173.43,1171.85
19820413,45.97,55.27,41.08,1296.26,1171.39,1169.12
19820414,46.05,55.44,41.13,1294.58,1170.67,1172.36
19820415,45.95,55.37,41.16,1294.2,1166.8,1173.93
19820416,46.23,55.54,41.27,1304.5,1169.92,1174.54
19820419,46.53,55.79,41.48,1316.11,1171.71,1179.65
19820420,46.51,56.08,41.51,1311.1,1171.75,1184.38
19820421,46.27,55.98,41.48,1294.22,1160.16,1180.34
19820422,46.42,56.27,41.61,1295.57,1164.74,1186.7
19820423,46.81,56.61,41.77,1313.91,1176.38,1195.64
19820426,47.31,56.91,41.98,1335.15,1190.63,1201.79
19820427,47.61,57.17,42.06,1343.92,1196.72,1202.21
19820428,47.41,56.81,42,1332.09,1186.46,1192.87
19820429,47.39,56.83,41.95,1323.87,1177.1,1186.1
19820430,47.1,56.74,41.82,1308.52,1166.88,1179.55
19820503,47.3,56.81,41.88,1310.72,1169.64,1182.31
19820504,47.27,56.9,41.91,1313.94,1173.91,1184.18
19820505,47.58,57.19,42.09,1323.02,1179.69,1189.12
19820506,47.49,57.27,42.11,1326.52,1180.56,1192.72
19820507,47.99,57.65,42.37,1334.5,1192.38,1203.69
19820510,48.28,57.83,42.55,1343.71,1202.13,1210.12
19820511,48.03,57.6,42.34,1330.16,1195.3,1199.87
19820512,48.39,57.83,42.46,1343.34,1205.34,1206.01
19820513,48.35,57.71,42.5,1337.07,1203.53,1204.71
19820514,48.31,57.62,42.53,1329.44,1195.55,1177
19820517,48.38,57.69,42.6,1328.31,1192.8,1175.82
19820518,47.79,57.36,42.41,1313.17,1179.8,1163.81
19820519,47.36,56.98,42.17,1301.92,1170.32,1155.92
19820520,47.04,56.64,42.01,1290.52,1161.55,1150.53
19820521,46.66,56.31,41.84,1286.73,1156.4,1148.25
19820524,46.66,56.27,41.8,1288.98,1158.54,1155.22
19820525,46.48,56.01,41.6,1291.65,1156.7,1145.86
19820526,46.39,55.91,41.52,1285.02,1154.39,1144.12
19820527,45.63,55.31,41.16,1267.14,1141.2,1133.1
19820528,45.51,55.08,40.98,1262.7,1134.82,1129.38
19820601,45.62,55.45,41.21,1258.71,1130.7,1137.3
19820602,45.3,55.14,41.05,1257.19,1127.16,1129.51
19820603,45.45,55.21,41.05,1263.16,1130.81,1129.62
19820604,45.27,55.15,40.85,1257.26,1131.99,1128.57
19820607,44.52,54.66,40.56,1234.93,1115.3,1115.2
19820608,44.25,54.42,40.37,1236.32,1111.81,1115.42
19820609,44.04,54.29,40.28,1229.57,1108.92,1112.34
