,SMALL LoBETA,ME1 BETA2,ME1 BETA3,ME1 BETA4,SMALL HiBETA,ME2 BETA1,ME2 BETA2,ME2 BETA3,ME2 BETA4,ME2 BETA5,ME3 BETA1,ME3 BETA2,ME3 BETA3,ME3 BETA4,ME3 BETA5,ME4 BETA1,ME4 BETA2,ME4 BETA3,ME4 BETA4,ME4 BETA5,BIG LoBETA,ME5 BETA2,ME5 BETA3,ME5 BETA4,BIG HiBETA
200411,138.729,169.0329,157.4043,162.5472,148.622,859.836,774.0715,799.3417,763.7996,723.6988,1681.5557,1727.4336,1661.914,1646.0081,1445.8928,4168.7851,3830.5954,3612.2822,3615.6684,3777.2137,27337.0073,29864.2743,30091.7198,34599.0152,26106.6132
200412,149.4963,184.8027,174.2191,177.0074,165.0456,941.0082,844.8507,875.4101,843.0344,787.3943,1810.5433,1830.1158,1779.2958,1767.4319,1554.8735,4403.0873,4031.8119,3863.1804,3789.8084,4098.3886,28351.5848,30667.7936,31527.962,35496.1199,27373.1519
200501,154.7423,190.126,181.4954,188.3258,179.7111,953.2286,861.6748,903.1968,867.2201,829.5385,1851.2373,1867.7836,1852.6048,1834.8887,1644.6148,4544.6365,4166.9356,3987.4201,4016.7083,4331.575,29447.9139,31648.154,32515.11,36746.9715,28501.5836
200502,152.7158,188.8432,178.8013,182.4039,169.6498,936.0344,843.2639,892.6903,839.1635,772.1803,1842.2221,1836.9319,1854.615,1804.9514,1515.3396,4453.1266,4112.0079,3939.8002,3909.0653,4098.0071,28740.6128,31589.5348,31769.3679,35862.4814,26885.5201
200503,155.2536,191.3655,181.408,183.9803,170.0212,962.7018,865.5382,922.7291,880.3755,789.3341,1861.529,1870.2553,1920.7926,1874.8449,1524.6784,4625.2363,4209.7713,4068.6758,4031.3001,4204.7412,29347.5394,33217.6517,32055.1099,35353.583,26865.6352
200504,153.2171,188.0316,182.3938,182.9006,162.7459,958.2552,849.0696,914.2955,856.2218,762.5068,1829.2121,1859.1243,1881.9205,1824.5321,1496.3865,4591.7162,4194.0822,4092.7091,3953.6733,4114.4876,29356.9293,32101.148,31398.3012,35281.7392,26388.4401
200505,147.3849,186.67,174.6288,172.3568,149.0793,915.5695,807.8773,856.0306,807.7748,701.7382,1771.241,1796.4545,1812.3551,1734.7159,1385.9922,4482.6654,4105.641,3940.6679,3741.8841,3872.4566,29476.9062,31544.2452,30785.2014,34532.4412,25226.3914
200506,151.7416,197.2886,184.8737,181.3744,161.3801,968.2044,867.4715,906.679,891.6932,768.8776,1848.0803,1873.2983,1873.7297,1844.5429,1513.3151,4621.6555,4304.0641,4140.0264,3928.687,4218.1453,29800.391,31951.4859,31362.1241,35723.9853,27436.418
200507,140.633,183.1227,189.539,179.3541,172.9243,923.2743,932.9384,904.7614,891.5771,883.4909,1861.515,1799.9007,1921.6567,1800.1573,1789.6967,4506.617,4268.5652,4416.0075,4013.9603,4186.5709,33505.8915,32343.3807,37115.337,24107.1382,23250.099
200508,148.5356,192.0509,202.1413,195.1563,190.2622,974.7165,972.6717,972.0406,951.3798,957.6114,1933.782,1865.2904,2021.8832,1934.8604,1935.7639,4685.1737,4414.2916,4672.1012,4295.2867,4506.9022,33965.999,33465.713,38812.6007,25328.5188,24679.7502
200509,148.0069,189.2687,204.4458,192.6602,188.6002,944.7731,976.3099,967.7703,945.4227,938.7019,1913.8283,1872.4984,2006.1503,1883.9259,1921.785,4666.0829,4354.2741,4573.8914,4252.1886,4572.4399,33160.8739,33915.1558,39152.9398,25735.9319,23922.5907
200510,149.3115,188.1463,207.569,196.2772,192.9384,941.1886,978.3727,992.2528,946.3381,956.1573,1923.6659,1873.8415,2021.6124,1902.1478,1946.1411,4710.0015,4372.6051,4578.4161,4329.4926,4680.8456,33008.1195,34626.3826,39258.3496,26124.467,23900.0919
200511,148.0933,185.2037,204.3033,189.6921,185.3134,925.7559,947.6481,968.7388,924.937,921.5296,1826.6967,1859.9642,1971.4026,1836.349,1874.3026,4566.7401,4277.8898,4471.8085,4208.5622,4548.4291,32960.0679,33612.8692,38805.9798,25790.369,23207.5275
200512,153.3096,192.9998,207.8846,202.5281,196.7951,959.4825,966.9825,1017.6391,968.5455,990.32,1892.2784,1922.9956,2085.5051,1948.7713,2054.6302,4668.5139,4384.2018,4705.7663,4434.6979,4820.0006,33546.1988,34404.0419,40606.3553,27273.6493,24554.6245
200601,154.3709,193.5018,207.5875,204.0949,199.4759,947.6653,965.0251,987.9154,963.6108,999.315,1885.993,1902.3852,2099.4742,1968.6314,2134.6569,4704.3025,4447.6076,4727.2042,4374.8672,4965.6792,34009.7698,34332.0131,39878.927,27309.6172,24100.3971
200602,163.9725,207.4479,225.5309,226.7931,225.1182,1020.9248,1034.1682,1064.462,1045.6498,1112.225,1953.2965,2025.5124,2193.4859,2093.3656,2371.5211,4842.2168,4596.9554,4837.5363,4740.0686,5398.5566,34501.1907,35136.6139,40449.9279,27584.4833,24427.8609
200603,164.5201,208.4903,222.9635,224.9229,228.1536,1004.5088,1009.8481,1054.7889,1059.0368,1118.8821,1945.3476,2035.6855,2127.1654,2154.3541,2372.8153,4830.6884,4543.8389,4810.858,4691.122,5473.0634,34470.1356,35390.3555,40425.283,27892.7042,24408.3031
200604,172.7313,216.0056,236.1257,241.8812,245.0169,1044.3312,1039.3504,1114.3696,1132.518,1193.6739,2000.95,2103.0067,2173.2731,2251.1359,2519.6212,4950.2078,4582.6141,5009.4593,4981.9299,5585.3944,34278.9374,35647.1045,41076.8948,28595.5346,24539.4798
200605,174.3067,212.2712,237.6091,248.414,245.6756,1061.1923,1045.5721,1117.6702,1146.3972,1198.2612,1985.4684,2151.5309,2220.2982,2270.112,2501.4931,4925.1104,4563.664,5077.088,5123.9311,5702.2137,34522.2105,36864.7836,40981.0874,29410.3765,24479.4026
200606,169.346,207.4968,230.5046,238.5589,227.0616,1023.9316,1019.3003,1065.6602,1097.1123,1113.3362,1949.816,2090.3187,2114.0756,2182.3733,2276.1508,4792.7925,4386.4913,4848.0194,4909.8348,5374.5288,34206.5634,35952.7819,39869.7429,27987.3728,23053.9003
200607,173.5357,204.7931,210.009,224.5734,208.8426,1011.2162,1036.4114,1011.9058,975.9358,1010.3168,2123.6358,2051.6963,2004.5479,2000.6631,2080.7952,4888.0035,4827.0381,4483.3016,4526.9029,5112.2838,40675.4413,36916.4693,31655.74,28348.7451,20788.0304
200608,173.4943,202.6343,204.0674,218.8902,197.1646,1021.2197,1018.3113,959.8972,937.275,961.76,2129.3764,2012.9089,1916.5223,1929.7456,1940.9977,4906.0997,4782.8547,4356.6682,4268.9507,4741.0305,42080.6403,36788.3637,31663.123,28254.8976,19596.2312
200609,176.4588,208.0678,209.824,222.5989,206.0003,1042.1083,1047.826,976.5606,950.8284,1010.4493,2167.1082,2005.3057,1995.519,1961.5332,2025.3165,4991.5202,4838.9282,4419.8978,4339.7874,4948.2396,42735.5874,37232.3624,32306.979,28517.5746,20820.8143
200610,179.2512,207.2051,211.1006,226.1645,209.2309,1055.239,1061.9463,983.3508,971.688,1027.0248,2176.0473,1995.1294,2024.0408,1946.5284,2077.6405,5041.1829,4958.2565,4468.8689,4423.5735,5040.0975,43429.1979,38178.7234,32464.9412,30067.0451,21181.9894
200611,186.5518,219.7123,224.9906,240.4818,224.6746,1090.4916,1101.6241,1039.9123,1028.2922,1089.9368,2406.9578,2078.6083,2099.3428,2047.9564,2197.2255,5048.9827,5051.8464,4664.2141,4633.565,5306.1364,44355.9978,39779.796,33362.8826,31245.6319,21475.0661
200612,189.8481,224.3757,232.7287,245.9807,230.6253,1105.4703,1116.0273,1080.8552,1069.3961,1111.8958,2461.3005,2157.1965,2158.0798,2122.3983,2305.2246,5124.2798,5123.6749,5069.7082,4860.149,5522.8422,45599.493,40468.1434,33528.4982,32120.3262,21833.5566
200701,194.8772,227.4613,239.4739,254.413,236.0756,1113.1745,1128.727,1079.5031,1062.9879,1103,2489.1611,2120.3343,2144.0789,2146.0957,2318.6839,5154.7568,5140.6123,5092.6523,4851.1557,5469.7046,46451.6243,41030.3188,34533.4786,33162.9089,22022.5586
200702,196.1066,227.0276,241.643,258.0882,238.3052,1111.4744,1145.3652,1107.1122,1086.1534,1126.5459,2529.3167,2192.3452,2234.9666,2204.4772,2404.4647,5222.1315,5273.856,5266.4784,5086.5795,5723.3038,46655.4379,42400.3254,33995.396,33812.6291,22838.1531
200703,193.2105,225.176,239.9965,258.179,238.2595,1084.5003,1128.8683,1098.9444,1079.0934,1121.5347,2532.0332,2198.9453,2257.1442,2192.717,2449.2892,5204.6283,5299.5751,5152.7731,5048.9865,5802.1213,45404.0997,41172.1201,33409.0967,33146.0382,22235.652
200704,196.0686,233.5156,239.3972,261.767,241.9832,1073.6685,1158.9935,1115.5311,1071.5468,1130.4141,2570.6093,2267.4477,2299.8809,2228.2637,2492.8848,5187.3111,5339.6884,5199.3565,5065.9656,5801.0694,45408.65,41897.1695,34657.2152,33461.1211,22187.0619
200705,197.1083,232.1869,243.7858,268.869,249.7121,1069.7973,1173.2578,1120.8156,1091.82,1172.5348,2600.5096,2348.8376,2351.802,2309.5515,2584.7949,5342.6028,5483.583,5446.6718,5400.559,6072.2276,47583.4549,43498.1312,35131.1302,34810.4035,23389.0456
200706,200.3077,240.3748,251.8846,279.2401,260.9106,1083.0983,1213.0279,1164.8966,1136.8566,1213.947,2697.7987,2473.957,2455.8882,2443.2415,2765.2773,5481.9543,5642.8353,5705.7349,5618.7227,6324.8853,48506.9156,45220.1386,35993.0707,36271.0442,24589.9878
200707,178.1376,251.3249,240.4492,268.3754,230.7527,1182.4751,1157.8135,1173.6336,1131.5779,1145.7127,2586.4348,2378.1659,2524.2588,2534.4866,2552.7059,5765.0448,5649.5841,5395.1862,5825.8783,5712.5045,46891.1938,42849.5055,44791.7306,32209.7696,23122.2217
200708,167.5891,231.4984,223.4275,250.5652,216.8085,1106.5415,1075.6942,1102.3878,1050.427,1078.1547,2460.8093,2224.8001,2385.4247,2408.248,2418.9764,5540.659,5480.554,5104.3897,5499.2826,5457.6706,45466.8403,41541.9187,42999.6685,31902.6227,22535.0925
200709,174.866,235.4778,223.7103,248.5859,215.5916,1175.0357,1115.1459,1124.9476,1070.6255,1072.6434,2500.725,2253.1649,2408.2453,2382.5803,2389.5231,5536.8175,5569.1106,5113.8606,5445.8937,5346.8895,46322.2421,41850.8153,43508.6226,32655.6904,22356.6553
200710,173.5451,239.2003,225.1119,247.7807,222.2073,1173.4228,1108.1625,1132.5865,1091.0809,1092.9116,2536.7746,2290.6536,2490.4202,2454.158,2437.9563,5637.2773,5792.6279,5187.4172,5505.9964,5468.8762,48062.7819,43770.1846,44916.3225,34161.4545,23732.5495
200711,171.1142,238.3905,225.6312,251.8989,227.8231,1182.4539,1115.8999,1162.6071,1126.2214,1128.7999,2581.112,2299.8037,2521.7965,2524.6873,2608.4644,5690.3286,5886.1982,5259.1994,5570.5658,5485.3578,48807.5576,44796.9037,46151.8089,34880.0339,24260.0185
200712,160.5151,221.2271,205.2501,233.8269,206.5723,1134.4788,1049.8189,1085.425,1052.4821,1025.8235,2465.4853,2179.8801,2446.6617,2311.0136,2431.1609,5422.6639,5643.6852,4955.909,5166.686,5101.3968,47830.018,42504.6737,43625.771,32893.3017,22563.3754
200801,158.2789,218.2409,205.8986,231.0681,205.2056,1115.7594,1054.8343,1071.1068,1057.7184,1034.8297,2453.2161,2141.1743,2402.4314,2290.5682,2366.5773,5384.8254,5618.0036,4815.592,4981.0696,5001.3219,46727.6872,42573.7836,43808.0852,32727.7541,22466.1215
200802,152.7497,206.7231,191.6894,212.8225,184.9536,1076.2884,1019.6995,1016.3218,984.5527,917.7585,2374.8759,2045.2715,2260.4838,2125.3424,2157.899,5178.0225,5277.0983,4478.6365,4778.4351,4617.455,44975.7952,40071.7105,41309.3093,29102.9389,21125.1927
200803,147.478,197.3378,180.9889,203.5203,179.0386,1007.9882,995.0579,1001.697,976.4451,898.1367,2295.7406,2025.6483,2251.9001,2033.8881,2093.6613,5001.1759,5167.1755,4341.85,4617.7601,4629.9337,43339.2242,38524.7457,39513.1206,28044.8451,20454.143
200804,150.2061,203.0188,179.6589,204.7875,176.2606,1035.6465,1034.7377,1014.6685,967.5662,877.29,2241.7648,2066.2801,2253.8489,1976.0784,2013.4208,4873.1898,5111.2703,4310.4853,4598.1755,4468.9038,43212.5777,37930.9637,37528.7192,27479.264,20196.602
200805,151.4385,204.2308,182.5438,211.6829,182.8059,1031.44,1052.6782,1046.9926,1001.1559,925.0099,2332.0134,2193.1667,2425.7214,2153.233,2244.0865,5041.8886,5349.8436,4630.757,4699.7464,4739.4539,43650.7206,40019.6845,38973.2537,29468.5073,22367.6644
200806,155.0463,212.5461,188.9435,221.9498,193.991,1048.4315,1105.3613,1094.6713,1057.7337,992.3675,2378.636,2277.0919,2529.7532,2303.2949,2330.6335,5229.0342,5571.2173,4842.9238,4894.6647,5059.1181,43598.9666,39890.0676,39715.4768,30241.0449,22902.6126
200807,115.4895,139.4748,136.2308,158.2782,136.4049,784.1516,819.3908,770.303,769.7205,756.4001,1965.8969,2054.0734,1962.7639,1950.7946,1889.1876,4709.3623,4844.5602,4659.3312,4774.4353,4727.3104,46856.0088,31444.0159,29087.8382,26828.5209,25278.6037
200808,121.9842,145.877,143.6665,171.4209,145.2964,814.328,859.3961,811.9218,804.4908,794.0292,1997.9512,2094.5215,2021.7587,1954.5354,1904.4322,4613.1154,4449.673,4742.7184,4759.916,4532.338,46515.312,31257.9933,28994.5693,26665.4765,24161.8
200809,122.8305,148.4917,150.3982,181.5951,155.7126,836.1462,893.1914,847.7279,844.6584,862.7779,2027.9043,2199.2063,2069.333,2048.981,1982.42,4618.4482,4574.1151,4861.793,4832.3971,4583.5651,46925.2604,31537.8634,29503.1846,26882.8817,24918.2375
200810,119.6234,146.7645,140.268,171.1032,135.2334,811.6564,875.6176,846.5101,771.2708,767.2913,1927.4948,2059.8826,1847.5256,1853.0924,1607.8892,4277.5971,4045.5568,4284.9096,3993.1264,3746.2034,44840.9124,30108.6523,25908.4905,22818.4761,19806.1013
200811,101.698,123.5513,114.9717,134.1317,103.2672,678.8245,723.6652,664.9051,602.5696,572.1945,1610.8382,1701.5248,1498.1482,1438.2805,1219.8526,3522.497,3302.0063,3474.2107,2963.1303,2729.7424,39420.736,25192.4214,21304.6549,16991.6076,15768.4332
200812,90.183,110.3269,97.0197,113.89,86.7803,614.3281,668.2073,611.7656,529.9701,481.06,1572.4248,1569.1639,1349.4898,1256.7548,1061.4361,3238.5444,2900.9956,3085.6305,2703.7674,2387.6213,38225.645,22961.739,19251.891,14642.8411,13215.8427
200901,92.4908,112.6873,101.5406,118.786,91.0277,647.4564,705.1057,652.5129,557.0297,512.0973,1592.8277,1633.5713,1364.8177,1307.2741,1131.093,3173.5425,2948.0205,3252.04,2834.432,2635.3928,38203.6367,23060.7035,19862.6079,14753.811,13385.1727
200902,80.937,94.9677,88.4086,102.4538,84.679,548.3988,623.8552,565.2463,504.7159,477.3859,1456.5361,1455.5987,1232.7184,1208.8689,1021.3122,3061.5002,2712.0208,2981.2667,2669.5521,2479.6268,35432.3202,21135.6746,18323.7519,13474.2592,13440.1821
200903,73.3103,82.4873,76.4421,88.1763,74.2852,486.0292,540.1157,489.418,444.165,415.2192,1301.5425,1307.5947,1078.4151,1105.0062,929.9691,2832.4525,2376.6599,2751.5217,2394.5262,2202.4269,31265.2103,18855.5367,16348.4327,12013.0804,13229.002
200904,80.3961,92.0365,81.9348,98.3886,83.2285,514.7174,588.0196,542.2274,493.1877,469.2312,1409.9089,1418.6613,1174.1697,1231.3906,1036.8406,2990.6055,2594.3827,2991.5892,2621.3966,2443.956,32395.2084,20316.4945,18298.1781,13831.7627,14756.6372
200905,94.1936,105.3232,96.0365,120.0412,101.6516,577.563,651.0241,610.8035,574.925,572.9006,1517.6367,1587.8611,1345.6713,1471.3658,1282.547,3219.0597,2923.0099,3392.3797,3054.23,2857.3376,33614.2824,22483.8992,20203.7977,15766.1344,18210.835
200906,96.9733,107.0961,100.7606,125.5203,112.6024,573.5731,667.48,611.5277,593.3511,611.2893,1533.2192,1644.077,1383.4469,1486.6478,1306.502,3382.3883,3121.3456,3442.1425,3196.1362,2998.6862,35779.951,23449.0367,21187.7178,16692.7588,19581.2428
200907,99.1177,100.6308,96.2395,95.1381,99.6656,541.1015,564.3145,582.3668,552.1802,544.7379,1359.6089,1348.1092,1367.612,1325.2814,1308.6554,3220.9233,3059.4359,3013.1934,3122.4433,3132.3662,34357.4234,24570.9787,21119.9739,14453.362,12500.5005
200908,105.0621,107.4556,108.1942,107.3136,117.4147,584.8213,623.3753,618.5753,622.7279,647.0806,1440.1442,1455.363,1523.9722,1474.9338,1537.1698,3409.4087,3307.6186,3322.1795,3540.2545,3579.1954,35794.4894,26685.8634,22834.5502,16413.8211,15346.0565
200909,106.3015,109.4178,115.3641,115.983,136.3457,583.9489,632.2775,637.6378,675.5665,711.5236,1444.4834,1487.1732,1578.8674,1556.9592,1705.0554,3541.4061,3401.0924,3444.1804,3692.5674,4095.7321,36024.8957,27487.3807,23854.8118,17290.378,21084.1792
200910,108.7202,115.0771,129.7897,127.3248,154.5636,620.9276,660.8673,689.1583,723.6005,812.6367,1494.8455,1588.5762,1676.8063,1669.1973,1895.242,3636.3663,3583.8323,3695.9881,4031.7107,4596.6047,36603.9473,28116.8827,25186.0416,18398.5055,27025.4302
200911,101.6762,108.5352,117.313,116.9531,141.9912,588.0353,619.2328,646.8895,662.647,718.0046,1436.1834,1506.4654,1577.7028,1553.6996,1764.8071,3520.7648,3436.2872,3578.3178,3810.4858,4259.1199,36315.8329,27630.934,24828.1774,17597.0054,24444.5242
200912,100.6045,109.5283,123.8729,121.8527,147.884,607.6625,636.1492,669.8882,683.475,762.4383,1473.7132,1524.6455,1659.1266,1623.3275,1866.6109,3689.4178,3572.0614,3691.9508,3984.5317,4573.7028,38344.0868,29376.2436,26350.6952,18720.5732,26984.6292
201001,107.2025,118.1404,137.3392,132.9071,166.0217,654.8436,689.1096,720.6031,742.942,880.3158,1556.5078,1629.4658,1788.4255,1727.8122,2039.3549,3893.8474,3787.1508,3991.7292,4197.4776,4872.7828,38157.5467,30286.6818,26944.6575,19345.1971,25536.8121
201002,105.3948,115.3119,133.6211,131.5266,163.7804,638.3455,683.7333,691.5657,731.4493,850.6109,1544.1892,1583.5013,1714.5518,1672.4712,1947.1075,3862.9841,3678.4988,3780.2297,3993.0948,4573.0779,37075.5144,29133.1785,26201.6562,18360.7677,26992.0576
201003,110.2842,120.4479,140.9918,141.2128,179.5527,664.3918,701.3075,718.8016,761.3345,903.7845,1609.1604,1667.3943,1793.0412,1756.08,2132.2495,4018.9573,3823.9605,4008.3803,4189.1172,4976.1089,37238.6648,30183.2012,26796.4932,19990.6271,28173.8406
201004,119.6984,130.2553,156.4404,158.063,201.2658,732.9574,759.2966,771.7646,831.3076,997.369,1727.3435,1796.4458,1892.6199,1876.6736,2356.1466,4264.2954,4083.6117,4429.3366,4519.0197,5659.9753,38426.1812,31766.0735,29442.2091,21800.6961,32141.422
201005,128.3481,140.2941,172.6628,171.8883,228.7222,768.1703,808.1766,816.2129,890.4975,1070.3394,1792.0782,1876.0807,1953.5418,2011.5464,2474.3597,4414.8433,4218.3394,4559.397,4842.7497,6026.6426,38260.3163,31897.852,30035.0149,22494.7952,34309.4285
201006,121.6401,132.1185,158.3253,158.2742,208.4846,707.3197,749.3916,764.7445,815.8126,961.2061,1683.7039,1771.4062,1834.243,1823.0639,2232.801,4168.8182,3996.3002,4228.0248,4411.8022,5377.4289,35631.551,29239.5996,27173.3898,20591.4427,30874.8306
201007,129.4816,130.9432,130.7934,123.9431,137.2689,706.0175,700.9197,733.9023,657.0352,695.2085,1612.0721,1684.7715,1728.9701,1575.1049,1632.5013,3891.0205,3838.3055,3702.8597,3736.5018,4070.3054,37657.4353,26415.6804,27166.2363,15136.6068,21215.6508
201008,136.7786,139.6951,137.1079,133.941,151.1681,738.6554,735.8384,775.1409,730.5091,771.1536,1698.505,1817.0898,1839.8108,1732.3848,1818.1864,4057.8911,4029.0276,3953.248,4116.6433,4603.85,39366.4912,27991.0626,29536.3116,16423.4447,23774.1354
201009,128.0773,129.1211,125.9802,121.5275,135.7606,685.8518,693.7185,724.7864,685.3682,694.9491,1597.672,1721.639,1740.5503,1623.3734,1653.0733,3946.3867,3898.0914,3685.2281,3839.0599,4249.2708,39035.6905,26054.8225,27705.6504,15368.4913,21593.4803
201010,136.9665,149.7087,142.5765,138.369,160.3158,747.2554,774.1976,829.6621,768.8188,821.8344,1747.5013,1901.3335,1954.432,1877.67,1927.0081,4246.5537,4246.673,4084.0585,4370.1559,4869.0437,41228.7234,28502.0235,30980.5947,16993.6648,23452.5887
201011,141.1565,155.9496,150.0304,150.0537,170.3588,760.4071,803.4414,860.7566,792.7044,859.0099,1754.5228,1971.3815,2068.9409,1928.5089,2042.6224,4318.7962,4476.0775,4200.8203,4574.2072,5103.9246,42272.2133,29315.5421,32845.1814,17496.3794,25403.4276
201012,145.3023,154.1676,154.6381,153.9082,183.8334,781.7053,822.4006,882.6078,819.7599,931.2191,1782.4169,2014.4243,2122.3817,2038.2199,2173.951,4424.0904,4576.3364,4302.5003,4770.1435,5903.949,41588.7092,28993.2227,33026.1781,17873.9583,26282.6469
201101,157.4538,163.8235,172.944,171.5969,205.0363,838.1686,893.1233,952.0306,892.2032,1019.3444,1907.0762,2152.4694,2270.237,2211.8709,2385.8106,4631.5108,4801.1427,4609.0558,5187.0641,6755.1599,43259.9084,30740.0923,35746.6972,19654.0344,28340.6898
201102,156.7793,160.5307,172.3042,172.9837,204.1743,818.7546,887.0781,976.1204,902.1814,1058.3222,1888.6001,2188.1748,2317.3968,2251.9918,2410.7141,4701.7727,4907.9164,4671.5733,5374.996,7953.3614,43588.0651,31404.2487,37176.816,20075.554,28896.1779
201103,161.2328,166.7661,185.0869,182.5213,218.8167,846.8772,934.4145,1025.43,961.2397,1161.4806,1930.3558,2250.9575,2502.4047,2433.2168,2595.1315,4882.7172,5075.8343,4909.0653,5625.6499,7929.307,44770.5743,32023.3726,38600.6295,20880.7707,29539.2222
201104,165.2159,175.68,192.0821,190.5369,226.8154,867.212,958.1507,1074.8107,991.5116,1187.8853,1994.5069,2297.4838,2601.7134,2515.1181,2630.7303,5003.0632,5187.6891,4978.8308,5687.6639,7967.6651,45111.755,31610.2346,38455.7629,20859.4664,29061.4694
201105,168.6829,178.8502,197.1526,193.4612,231.4506,880.1968,978.4636,1104.7397,1021.0506,1210.5812,2059.4538,2404.4444,2687.7234,2585.7275,2754.7839,5107.2418,5333.2794,5155.9129,5899.4849,7911.7113,47614.7827,32932.4239,38489.4137,21138.2056,30655.0394
201106,171.0721,177.1322,197.2468,194.0249,218.5146,874.2125,963.3652,1087.1537,997.5655,1168.9103,2058.3815,2418.2518,2642.1615,2528.4596,2606.427,5183.0211,5324.7881,5067.1835,5758.2918,7808.9611,47657.7047,32314.5324,37232.5934,20678.0757,29094.9891
201107,164.7959,169.1004,168.3461,174.2771,181.6018,966.5774,967.9227,982.1965,913.7774,953.3115,2166.939,2200.9054,2275.6831,2283.9232,2224.8856,5206.5771,5266.6174,4917.757,5343.7226,4976.4364,43716.5117,33316.3758,33986.452,24055.9742,27401.7122
201108,161.0013,164.823,164.7782,170.675,174.6412,937.0969,933.0098,931.1313,875.2639,916.5613,2104.186,2129.8498,2165.0606,2173.0696,2109.0006,5067.3123,5078.5151,4817.2374,5164.7563,4765.8871,42458.6199,32567.9572,33908.7943,23260.5069,26305.7759
201109,147.8753,149.3811,146.9637,151.9184,151.0421,887.5575,848.3537,844.1758,778.7989,784.2391,2009.2516,1986.7272,2041.8805,1908.9607,1803.9675,4924.9229,4798.643,4438.9695,4541.2302,3874.6844,41901.1375,30528.5401,31329.8542,20695.0093,23304.2716
201110,138.0923,135.7139,130.7286,134.069,125.5119,820.1988,757.2907,759.3581,670.7944,650.2922,1851.8292,1831.7151,1801.0481,1629.5513,1469.7998,4621.5711,4414.6521,3858.4978,3919.0517,3183.1125,40549.5873,28678.2526,28362.9864,17809.2777,19658.2368
